Airline,Source,Destination,Dep time,Arr time,Duration,Total stops,Date,Price
Vistara,DEL,BLR,20.40,23.20,2h40m,direct,04-02-2022,3835
Vistara,DEL,BLR,5.55,8.40,2h45m,direct,04-02-2022,3835
Vistara,DEL,BLR,9.05,11.50,2h45m,direct,04-02-2022,3948
Vistara,DEL,BLR,19.50,22.40,2h50m,direct,04-02-2022,3948
Vistara,DEL,BLR,17.35,20.25,2h50m,direct,04-02-2022,3948
Vistara,DEL,BLR,8.05,10.50,2h45m,direct,04-02-2022,4060
Vistara,DEL,BLR,14.15,17.00,2h45m,direct,04-02-2022,4060
Vistara,DEL,BLR,16.05,18.50,2h45m,direct,04-02-2022,4060
IndiGo,DEL,BLR,18.20,21.15,2h55m,direct,04-02-2022,4110
IndiGo,DEL,BLR,21.25,0.20,2h55m,direct,04-02-2022,4110
IndiGo,DEL,BLR,4.15,7.10,2h55m,direct,04-02-2022,4110
SpiceJet,DEL,BLR,5.35,8.05,2h30m,direct,04-02-2022,4137
SpiceJet,DEL,BLR,22.30,1.15,2h45m,direct,04-02-2022,4137
SpiceJet,DEL,BLR,19.40,22.25,2h45m,direct,04-02-2022,4137
AirAsiaIndia,DEL,BLR,8.00,10.40,2h40m,direct,04-02-2022,4189
AirAsiaIndia,DEL,BLR,16.05,18.45,2h40m,direct,04-02-2022,4189
AirAsiaIndia,DEL,BLR,9.35,12.25,2h50m,direct,04-02-2022,4189
AirAsiaIndia,DEL,BLR,20.45,23.35,2h50m,direct,04-02-2022,4189
AirAsiaIndia,DEL,BLR,18.35,21.30,2h55m,direct,04-02-2022,4189
GoFirst,DEL,BLR,6.05,8.40,2h35m,direct,04-02-2022,4198
GoFirst,DEL,BLR,18.40,21.25,2h45m,direct,04-02-2022,4198
GoFirst,DEL,BLR,5.35,10.20,4h45m,direct,04-02-2022,5334
GoFirst,DEL,BLR,9.10,13.30,4h20m,direct,04-02-2022,6465
IndiGo,DEL,BLR,6.45,11.50,5h05m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,17.45,22.50,5h05m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,21.20,2.35,5h15m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,7.55,13.20,5h25m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,13.00,18.30,5h30m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,4.55,10.35,5h40m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,5.30,11.25,5h55m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,6.45,13.20,6h35m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,23.10,6.25,7h15m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,23.25,6.55,7h30m,1stop,04-02-2022,2954
IndiGo,DEL,BLR,13.40,20.50,7h10m,1stop,04-02-2022,3034
IndiGo,DEL,BLR,9.25,15.40,6h15m,1stop,04-02-2022,3309
IndiGo,DEL,BLR,19.30,1.05,5h35m,1stop,04-02-2022,3349
IndiGo,DEL,BLR,2.15,8.55,6h40m,1stop,04-02-2022,3349
IndiGo,DEL,BLR,17.45,1.05,7h20m,1stop,04-02-2022,3349
IndiGo,DEL,BLR,11.00,18.30,7h30m,1stop,04-02-2022,3482
IndiGo,DEL,BLR,13.00,20.45,7h45m,1stop,04-02-2022,3482
GoFirst,DEL,BLR,15.30,20.15,4h45m,1stop,04-02-2022,3588
Vistara,DEL,BLR,5.45,10.45,5h00m,1stop,04-02-2022,3636
Vistara,DEL,BLR,14.45,19.30,4h45m,1stop,04-02-2022,3828
Vistara,DEL,BLR,14.20,19.15,4h55m,1stop,04-02-2022,3859
Vistara,DEL,BLR,12.50,17.45,4h55m,1stop,04-02-2022,3859
Vistara,DEL,BLR,15.30,20.55,5h25m,1stop,04-02-2022,3859
Vistara,DEL,BLR,11.40,17.45,6h05m,1stop,04-02-2022,3859
Vistara,DEL,BLR,12.50,19.15,6h25m,1stop,04-02-2022,3859
Vistara,DEL,BLR,14.20,20.55,6h35m,1stop,04-02-2022,3859
Vistara,DEL,BLR,15.30,22.50,7h20m,1stop,04-02-2022,3859
Vistara,DEL,BLR,10.20,17.45,7h25m,1stop,04-02-2022,3859
IndiGo,DEL,BLR,17.25,23.55,6h30m,1stop,04-02-2022,3904
GoFirst,DEL,BLR,14.20,19.40,5h20m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,17.00,22.45,5h45m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,8.00,14.10,6h10m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,13.30,19.40,6h10m,1stop,04-02-2022,4065
AirAsiaIndia,DEL,BLR,15.25,20.50,5h25m,1stop,04-02-2022,4114
GoFirst,DEL,BLR,18.20,0.05,5h45m,1stop,04-02-2022,4179
Vistara,DEL,BLR,17.45,22.50,5h05m,1stop,04-02-2022,4199
Vistara,DEL,BLR,16.45,22.50,6h05m,1stop,04-02-2022,4199
IndiGo,DEL,BLR,4.55,13.20,8h25m,1stop,04-02-2022,3482
IndiGo,DEL,BLR,5.50,14.35,8h45m,1stop,04-02-2022,3482
GoFirst,DEL,BLR,15.30,0.05,8h35m,1stop,04-02-2022,3588
Vistara,DEL,BLR,21.40,7.50,10h10m,1stop,04-02-2022,3636
Vistara,DEL,BLR,20.40,7.50,11h10m,1stop,04-02-2022,3636
Vistara,DEL,BLR,21.40,8.50,11h10m,1stop,04-02-2022,3636
Vistara,DEL,BLR,10.25,19.30,9h05m,1stop,04-02-2022,3828
Vistara,DEL,BLR,9.30,17.45,8h15m,1stop,04-02-2022,3859
IndiGo,DEL,BLR,7.25,14.35,7h10m,1stop,04-02-2022,3910
GoFirst,DEL,BLR,18.05,0.35,6h30m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,7.00,14.10,7h10m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,15.30,22.45,7h15m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,17.00,0.35,7h35m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,15.00,22.45,7h45m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,8.00,16.10,8h10m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,14.20,22.45,8h25m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,15.30,0.35,9h05m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,7.00,16.10,9h10m,1stop,04-02-2022,4065
GoFirst,DEL,BLR,22.30,7.40,9h10m,1stop,04-02-2022,4065
AirAsiaIndia,DEL,BLR,15.25,1.25,10h00m,1stop,04-02-2022,4114
AirAsiaIndia,DEL,BLR,4.25,14.45,10h20m,1stop,04-02-2022,4115
GoFirst,DEL,BLR,9.40,16.30,6h50m,1stop,04-02-2022,4179
GoFirst,DEL,BLR,16.35,0.05,7h30m,1stop,04-02-2022,4179
GoFirst,DEL,BLR,18.20,3.00,8h40m,1stop,04-02-2022,4179
Vistara,DEL,BLR,8.50,17.45,8h55m,1stop,04-02-2022,4199
Vistara,DEL,BLR,7.30,17.45,10h15m,1stop,04-02-2022,4199
Vistara,DEL,BLR,8.50,19.15,10h25m,1stop,04-02-2022,4199
GoFirst,DEL,BLR,9.00,16.25,7h25m,1stop,04-02-2022,4247
IndiGo,DEL,BLR,13.00,19.35,6h35m,1stop,04-02-2022,4272
GoFirst,DEL,BLR,16.40,23.40,7h00m,1stop,04-02-2022,4685
IndiGo,DEL,BLR,14.20,20.35,6h15m,1stop,04-02-2022,4705
IndiGo,DEL,BLR,13.50,19.00,5h10m,1stop,04-02-2022,4723
IndiGo,DEL,BLR,11.25,19.00,7h35m,1stop,04-02-2022,4728
GoFirst,DEL,BLR,5.35,10.20,4h45m,1stop,04-02-2022,5182
GoFirst,DEL,BLR,11.30,17.10,5h40m,1stop,04-02-2022,5267
GoFirst,DEL,BLR,9.00,14.55,5h55m,1stop,04-02-2022,5267
GoFirst,DEL,BLR,10.45,17.10,6h25m,1stop,04-02-2022,5267
GoFirst,DEL,BLR,8.00,14.55,6h55m,1stop,04-02-2022,5267
GoFirst,DEL,BLR,6.05,14.55,8h50m,1stop,04-02-2022,5267
IndiGoVistara,DEL,BLR,4.45,10.45,6h00m,1stop,04-02-2022,5361
IndiGoVistara,DEL,BLR,14.20,20.55,6h35m,1stop,04-02-2022,5361
VistaraIndiGo,DEL,BLR,5.45,11.20,5h35m,1stop,04-02-2022,5526
VistaraIndiGo,DEL,BLR,12.50,18.55,6h05m,1stop,04-02-2022,5582
VistaraIndiGo,DEL,BLR,10.20,16.05,5h45m,1stop,04-02-2022,5757
VistaraIndiGo,DEL,BLR,17.40,22.50,5h10m,1stop,04-02-2022,5852
VistaraIndiGo,DEL,BLR,7.30,13.20,5h50m,1stop,04-02-2022,5852
VistaraIndiGo,DEL,BLR,14.45,20.45,6h00m,1stop,04-02-2022,5852
IndiGoVistara,DEL,BLR,17.15,22.50,5h35m,1stop,04-02-2022,5961
AirIndia,DEL,BLR,6.00,11.40,5h40m,1stop,04-02-2022,6077
AirAsiaIndia,DEL,BLR,8.20,14.40,6h20m,1stop,04-02-2022,6084
GoFirst,DEL,BLR,10.45,15.10,4h25m,direct,04-02-2022,10598
Vistara,DEL,BLR,7.10,17.45,10h35m,2stops,04-02-2022,5155
AirAsiaIndia,DEL,BLR,4.55,15.50,10h55m,1stop,04-02-2022,5370
AirAsiaIndia,DEL,BLR,16.15,1.00,8h45m,1stop,04-02-2022,5405
IndiGoVistara,DEL,BLR,23.35,7.50,8h15m,1stop,04-02-2022,5849
AirAsiaIndia,DEL,BLR,11.55,19.20,7h25m,1stop,04-02-2022,5860
AirAsiaIndia,DEL,BLR,8.20,19.20,11h00m,1stop,04-02-2022,6084
IndiGoGoFirst,DEL,BLR,23.35,7.40,8h05m,1stop,04-02-2022,6146
IndiGoGoFirst,DEL,BLR,23.25,6.15,6h50m,1stop,04-02-2022,6244
AirIndia,DEL,BLR,16.55,1.50,8h55m,1stop,04-02-2022,6631
AirAsiaIndia,DEL,BLR,12.40,23.50,11h10m,1stop,04-02-2022,6875
AirIndia,DEL,BLR,11.00,17.05,6h05m,1stop,04-02-2022,6909
AirIndia,DEL,BLR,20.15,1.50,5h35m,1stop,04-02-2022,7061
AirAsiaIndia,DEL,BLR,16.50,0.20,7h30m,1stop,04-02-2022,7306
AirAsiaIndia,DEL,BLR,4.45,12.20,7h35m,1stop,04-02-2022,7306
AirAsiaIndia,DEL,BLR,7.10,13.55,6h45m,1stop,04-02-2022,7587
IndiGo,DEL,BLR,10.15,16.40,6h25m,1stop,04-02-2022,9473
Vistara,DEL,BLR,11.10,16.00,4h50m,1stop,04-02-2022,10057
GoFirst,DEL,BLR,10.45,15.10,4h25m,1stop,04-02-2022,10446
SpiceJet,DEL,BLR,5.35,8.05,2h30m,direct,04-02-2022,18424
SpiceJet,DEL,BLR,19.40,22.25,2h45m,direct,04-02-2022,18424
AlaskaSeaplanes,DEL,BLR,22.30,1.15,2h45m,direct,04-02-2022,18424
Vistara,DEL,BLR,7.30,17.45,10h15m,2stops,04-02-2022,6135
IndiGo,DEL,BLR,9.40,17.35,7h55m,2stops,04-02-2022,9566
Vistara,DEL,BLR,5.45,16.00,10h15m,2stops,04-02-2022,10708
Vistara,DEL,BLR,7.30,16.00,8h30m,2stops,04-02-2022,11333
Vistara,DEL,BLR,7.30,17.45,10h15m,2stops,04-02-2022,12167
Vistara,DEL,BLR,6.30,17.45,11h15m,2stops,04-02-2022,12267
SpiceJet,DEL,BLR,9.30,16.50,7h20m,1stop,04-02-2022,31598
SpiceJet,DEL,BLR,11.10,18.15,7h05m,1stop,04-02-2022,32048
SpiceJet,DEL,BLR,7.45,16.50,9h05m,2stops,04-02-2022,52709
AirIndia,DEL,BLR,6.10,8.55,2h45m,direct,05-02-2022,3398
AirIndia,DEL,BLR,6.10,8.55,2h45m,direct,05-02-2022,3215
SpiceJet,DEL,BLR,18.55,9.40,14h45m,1stop,05-02-2022,2941
IndiGo,DEL,BLR,6.10,8.50,2h40m,direct,05-02-2022,3633
IndiGo,DEL,BLR,18.20,21.15,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,21.25,0.20,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,8.20,11.15,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,2.30,5.25,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,7.20,10.15,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,12.30,15.25,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,9.15,12.10,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,22.50,1.45,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,4.15,7.10,2h55m,direct,05-02-2022,3633
IndiGo,DEL,BLR,15.30,18.30,3h00m,direct,05-02-2022,3633
IndiGo,DEL,BLR,19.50,22.50,3h00m,direct,05-02-2022,3633
AirIndia,DEL,BLR,21.15,23.55,2h40m,direct,05-02-2022,3740
AirIndia,DEL,BLR,9.45,12.30,2h45m,direct,05-02-2022,3740
AirIndia,DEL,BLR,13.30,16.15,2h45m,direct,05-02-2022,3740
Vistara,DEL,BLR,20.40,23.20,2h40m,direct,05-02-2022,3837
Vistara,DEL,BLR,5.55,8.40,2h45m,direct,05-02-2022,3837
Vistara,DEL,BLR,9.05,11.50,2h45m,direct,05-02-2022,3950
Vistara,DEL,BLR,17.35,20.25,2h50m,direct,05-02-2022,3950
Vistara,DEL,BLR,19.50,22.40,2h50m,direct,05-02-2022,3950
Vistara,DEL,BLR,8.05,10.50,2h45m,direct,05-02-2022,4062
Vistara,DEL,BLR,14.15,17.00,2h45m,direct,05-02-2022,4062
Vistara,DEL,BLR,16.05,18.50,2h45m,direct,05-02-2022,4062
AirIndia,DEL,BLR,17.20,20.05,2h45m,direct,05-02-2022,4123
SpiceJet,DEL,BLR,5.35,8.05,2h30m,direct,05-02-2022,4137
SpiceJet,DEL,BLR,22.30,1.15,2h45m,direct,05-02-2022,4137
SpiceJet,DEL,BLR,19.40,22.25,2h45m,direct,05-02-2022,4137
AirAsiaIndia,DEL,BLR,8.00,10.40,2h40m,direct,05-02-2022,4189
AirAsiaIndia,DEL,BLR,16.05,18.45,2h40m,direct,05-02-2022,4189
AirAsiaIndia,DEL,BLR,20.45,23.35,2h50m,direct,05-02-2022,4189
AirAsiaIndia,DEL,BLR,9.35,12.25,2h50m,direct,05-02-2022,4189
AirAsiaIndia,DEL,BLR,18.35,21.30,2h55m,direct,05-02-2022,4189
GoFirst,DEL,BLR,6.05,8.40,2h35m,direct,05-02-2022,4198
GoFirst,DEL,BLR,18.40,21.25,2h45m,direct,05-02-2022,4198
GoFirst,DEL,BLR,5.35,10.20,4h45m,direct,05-02-2022,4751
GoFirst,DEL,BLR,9.10,13.30,4h20m,direct,05-02-2022,6465
GoFirst,DEL,BLR,10.45,15.10,4h25m,direct,05-02-2022,6465
IndiGo,DEL,BLR,6.45,11.50,5h05m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,17.45,22.50,5h05m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,21.20,2.35,5h15m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,7.55,13.20,5h25m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,13.00,18.30,5h30m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,19.30,1.05,5h35m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,4.55,10.35,5h40m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,5.30,11.25,5h55m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,13.00,19.35,6h35m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,6.45,13.20,6h35m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,2.15,8.55,6h40m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,23.10,6.25,7h15m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,17.45,1.05,7h20m,1stop,05-02-2022,2954
IndiGo,DEL,BLR,23.25,6.55,7h30m,1stop,05-02-2022,2954
Vistara,DEL,BLR,5.45,10.45,5h00m,1stop,05-02-2022,3639
Vistara,DEL,BLR,14.45,19.30,4h45m,1stop,05-02-2022,3831
Vistara,DEL,BLR,14.20,19.15,4h55m,1stop,05-02-2022,3863
Vistara,DEL,BLR,12.50,17.45,4h55m,1stop,05-02-2022,3863
Vistara,DEL,BLR,15.30,20.55,5h25m,1stop,05-02-2022,3863
Vistara,DEL,BLR,11.40,17.45,6h05m,1stop,05-02-2022,3863
IndiGo,DEL,BLR,13.00,20.45,7h45m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,4.55,13.20,8h25m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,5.50,14.35,8h45m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,23.25,8.15,8h50m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,9.40,18.30,8h50m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,5.15,14.20,9h05m,1stop,05-02-2022,3482
IndiGo,DEL,BLR,21.20,6.25,9h05m,1stop,05-02-2022,3482
Vistara,DEL,BLR,21.40,8.50,11h10m,1stop,05-02-2022,3639
Vistara,DEL,BLR,10.25,19.30,9h05m,1stop,05-02-2022,3831
Vistara,DEL,BLR,12.50,19.15,6h25m,1stop,05-02-2022,3863
Vistara,DEL,BLR,14.20,20.55,6h35m,1stop,05-02-2022,3863
Vistara,DEL,BLR,15.30,22.50,7h20m,1stop,05-02-2022,3863
Vistara,DEL,BLR,10.20,17.45,7h25m,1stop,05-02-2022,3863
Vistara,DEL,BLR,9.30,17.45,8h15m,1stop,05-02-2022,3863
IndiGo,DEL,BLR,7.25,14.35,7h10m,1stop,05-02-2022,3910
GoFirst,DEL,BLR,14.20,19.40,5h20m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,17.00,22.45,5h45m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,8.00,14.10,6h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,13.30,19.40,6h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,18.05,0.35,6h30m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,7.00,14.10,7h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,15.30,22.45,7h15m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,17.00,0.35,7h35m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,15.00,22.45,7h45m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,8.00,16.10,8h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,14.20,22.45,8h25m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,15.30,0.35,9h05m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,7.00,16.10,9h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,10.30,19.40,9h10m,1stop,05-02-2022,4065
GoFirst,DEL,BLR,13.30,22.45,9h15m,1stop,05-02-2022,4065
AirAsiaIndia,DEL,BLR,15.25,20.50,5h25m,1stop,05-02-2022,4114
AirAsiaIndia,DEL,BLR,15.25,1.25,10h00m,1stop,05-02-2022,4114
GoFirst,DEL,BLR,18.20,0.05,5h45m,1stop,05-02-2022,4179
GoFirst,DEL,BLR,19.55,3.00,7h05m,1stop,05-02-2022,4179
GoFirst,DEL,BLR,16.35,0.05,7h30m,1stop,05-02-2022,4179
GoFirst,DEL,BLR,18.20,3.00,8h40m,1stop,05-02-2022,4179
Vistara,DEL,BLR,17.45,22.50,5h05m,1stop,05-02-2022,4202
Vistara,DEL,BLR,16.45,22.50,6h05m,1stop,05-02-2022,4202
Vistara,DEL,BLR,8.50,17.45,8h55m,1stop,05-02-2022,4202
Vistara,DEL,BLR,7.30,17.45,10h15m,1stop,05-02-2022,4202
Vistara,DEL,BLR,8.50,19.15,10h25m,1stop,05-02-2022,4202
GoFirst,DEL,BLR,9.00,16.25,7h25m,1stop,05-02-2022,4247
GoFirst,DEL,BLR,22.30,7.40,9h10m,1stop,05-02-2022,4289
IndiGo,DEL,BLR,17.50,23.55,6h05m,1stop,05-02-2022,4390
AirAsiaIndia,DEL,BLR,4.25,14.45,10h20m,1stop,05-02-2022,4514
GoFirst,DEL,BLR,5.35,10.20,4h45m,1stop,05-02-2022,4599
IndiGo,DEL,BLR,13.50,19.00,5h10m,1stop,05-02-2022,4668
GoFirst,DEL,BLR,16.40,23.40,7h00m,1stop,05-02-2022,4685
IndiGo,DEL,BLR,1.45,8.30,6h45m,1stop,05-02-2022,4705
IndiGo,DEL,BLR,10.15,16.40,6h25m,1stop,05-02-2022,4707
IndiGo,DEL,BLR,11.25,19.00,7h35m,1stop,05-02-2022,4728
VistaraIndiGo,DEL,BLR,7.10,15.40,8h30m,1stop,05-02-2022,4816
VistaraIndiGo,DEL,BLR,13.30,22.00,8h30m,1stop,05-02-2022,4816
GoFirst,DEL,BLR,12.30,22.00,9h30m,1stop,05-02-2022,4835
VistaraIndiGo,DEL,BLR,7.10,14.10,7h00m,1stop,05-02-2022,4932
IndiGo,DEL,BLR,14.20,20.35,6h15m,1stop,05-02-2022,5080
GoFirst,DEL,BLR,9.00,14.55,5h55m,1stop,05-02-2022,5267
GoFirst,DEL,BLR,8.00,14.55,6h55m,1stop,05-02-2022,5267
GoFirst,DEL,BLR,8.00,17.10,9h10m,1stop,05-02-2022,5267
VistaraIndiGo,DEL,BLR,5.45,11.20,5h35m,1stop,05-02-2022,5351
IndiGoVistara,DEL,BLR,1.45,7.50,6h05m,1stop,05-02-2022,5361
AirAsiaIndia,DEL,BLR,4.55,15.50,10h55m,1stop,05-02-2022,5370
GoFirst,DEL,BLR,10.45,17.10,6h25m,1stop,05-02-2022,5397
AirAsiaIndia,DEL,BLR,16.15,1.00,8h45m,1stop,05-02-2022,5405
IndiGo,DEL,BLR,11.00,18.30,7h30m,1stop,05-02-2022,5496
IndiGo,DEL,BLR,15.55,23.30,7h35m,1stop,05-02-2022,5496
VistaraIndiGo,DEL,BLR,20.40,2.50,6h10m,1stop,05-02-2022,5526
VistaraIndiGo,DEL,BLR,10.20,16.05,5h45m,1stop,05-02-2022,5582
VistaraIndiGo,DEL,BLR,12.50,18.55,6h05m,1stop,05-02-2022,5582
VistaraIndiGo,DEL,BLR,14.20,20.35,6h15m,1stop,05-02-2022,5582
IndiGoVistara,DEL,BLR,23.35,8.50,9h15m,1stop,05-02-2022,5849
AirAsiaIndia,DEL,BLR,8.20,14.40,6h20m,1stop,05-02-2022,5860
AirAsiaIndia,DEL,BLR,5.25,12.15,6h50m,1stop,05-02-2022,5860
AirAsiaIndia,DEL,BLR,11.55,19.20,7h25m,1stop,05-02-2022,5860
AirAsiaIndia,DEL,BLR,5.25,14.40,9h15m,1stop,05-02-2022,5860
AirAsiaIndia,DEL,BLR,8.20,19.20,11h00m,1stop,05-02-2022,5860
IndiGoVistara,DEL,BLR,17.15,22.50,5h35m,1stop,05-02-2022,5904
AirIndia,DEL,BLR,6.00,11.40,5h40m,1stop,05-02-2022,6078
VistaraIndiGo,DEL,BLR,17.40,22.50,5h10m,1stop,05-02-2022,6255
GoFirst,DEL,BLR,10.45,15.10,4h25m,1stop,05-02-2022,6313
AirIndia,DEL,BLR,16.55,1.50,8h55m,1stop,05-02-2022,6631
AirIndia,DEL,BLR,20.15,1.50,5h35m,1stop,05-02-2022,7061
AirAsiaIndia,DEL,BLR,16.50,0.20,7h30m,1stop,05-02-2022,7306
AirAsiaIndia,DEL,BLR,4.45,12.20,7h35m,1stop,05-02-2022,7306
IndiGo,DEL,BLR,9.40,17.35,7h55m,2stops,05-02-2022,6025
Vistara,DEL,BLR,7.30,17.45,10h15m,2stops,05-02-2022,6139
Vistara,DEL,BLR,13.20,20.55,7h35m,2stops,05-02-2022,7047
Vistara,DEL,BLR,13.20,22.50,9h30m,2stops,05-02-2022,7047
AirAsiaIndia,DEL,BLR,12.40,23.50,11h10m,1stop,05-02-2022,7060
Vistara,DEL,BLR,9.40,19.10,9h30m,1stop,05-02-2022,7419
AirAsiaIndia,DEL,BLR,7.10,13.55,6h45m,1stop,05-02-2022,7587
IndiGoGoFirst,DEL,BLR,23.25,6.15,6h50m,1stop,05-02-2022,9413
Vistara,DEL,BLR,11.10,16.00,4h50m,1stop,05-02-2022,10060
SpiceJet,DEL,BLR,5.35,8.05,2h30m,direct,05-02-2022,18424
SpiceJet,DEL,BLR,19.40,22.25,2h45m,direct,05-02-2022,18424
AlaskaSeaplanes,DEL,BLR,22.30,1.15,2h45m,direct,05-02-2022,18424
Vistara,DEL,BLR,5.45,16.00,10h15m,2stops,05-02-2022,10500
Vistara,DEL,BLR,7.30,16.00,8h30m,2stops,05-02-2022,11125
SpiceJet,DEL,BLR,11.10,18.15,7h05m,1stop,05-02-2022,32048
AlaskaSeaplanes,DEL,BLR,13.50,19.40,5h50m,1stop,05-02-2022,36070
Emirates,DEL,BLR,16.15,2.55,10h40m,1stop,05-02-2022,90338
AirIndia,DEL,BLR,6.10,8.55,2h45m,direct,06-02-2022,3398
AirIndia,DEL,BLR,6.10,8.55,2h45m,direct,06-02-2022,3215
SpiceJet,DEL,BLR,18.55,9.40,14h45m,1stop,06-02-2022,2941
IndiGo,DEL,BLR,6.10,8.50,2h40m,direct,06-02-2022,3633
IndiGo,DEL,BLR,22.50,1.45,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,9.15,12.10,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,18.20,21.15,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,12.30,15.25,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,2.30,5.25,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,4.15,7.10,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,7.20,10.15,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,8.20,11.15,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,21.25,0.20,2h55m,direct,06-02-2022,3633
IndiGo,DEL,BLR,19.50,22.50,3h00m,direct,06-02-2022,3633
AirIndia,DEL,BLR,9.45,12.30,2h45m,direct,06-02-2022,3740
Vistara,DEL,BLR,5.55,8.40,2h45m,direct,06-02-2022,3835
Vistara,DEL,BLR,9.05,11.50,2h45m,direct,06-02-2022,3948
Vistara,DEL,BLR,17.35,20.25,2h50m,direct,06-02-2022,3948
Vistara,DEL,BLR,19.50,22.40,2h50m,direct,06-02-2022,3948
IndiGo,DEL,BLR,15.30,18.30,3h00m,direct,06-02-2022,3977
Vistara,DEL,BLR,16.05,18.50,2h45m,direct,06-02-2022,4060
Vistara,DEL,BLR,14.15,17.00,2h45m,direct,06-02-2022,4060
Vistara,DEL,BLR,8.05,10.50,2h45m,direct,06-02-2022,4060
AirIndia,DEL,BLR,21.15,23.55,2h40m,direct,06-02-2022,4123
AirIndia,DEL,BLR,13.30,16.15,2h45m,direct,06-02-2022,4123
AirIndia,DEL,BLR,17.20,20.05,2h45m,direct,06-02-2022,4123
SpiceJet,DEL,BLR,5.35,8.05,2h30m,direct,06-02-2022,4137
SpiceJet,DEL,BLR,19.40,22.25,2h45m,direct,06-02-2022,4137
SpiceJet,DEL,BLR,22.30,1.15,2h45m,direct,06-02-2022,4137
AirAsiaIndia,DEL,BLR,8.00,10.40,2h40m,direct,06-02-2022,4189
AirAsiaIndia,DEL,BLR,20.45,23.35,2h50m,direct,06-02-2022,4189
AirAsiaIndia,DEL,BLR,9.35,12.25,2h50m,direct,06-02-2022,4189
AirAsiaIndia,DEL,BLR,18.35,21.30,2h55m,direct,06-02-2022,4189
GoFirst,DEL,BLR,6.05,8.40,2h35m,direct,06-02-2022,4198
GoFirst,DEL,BLR,18.40,21.25,2h45m,direct,06-02-2022,4198
