Airline,Source,Destination,Dep time,Arr time,Duration,Total stops,Date,Price
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,12-01-2022,3998
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,12-01-2022,3998
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,12-01-2022,4482
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,12-01-2022,4587
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,12-01-2022,4678
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,12-01-2022,5477
IndiGo,BOM,DEL,6.05,10.25,4h20m,1stop,12-01-2022,5477
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,12-01-2022,5618
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,12-01-2022,4582
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,12-01-2022,5114
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,12-01-2022,5755
AirAsiaIndia,BOM,DEL,4.45,10.55,6h10m,1stop,12-01-2022,5784
AirAsiaIndia,BOM,DEL,2.25,10.55,8h30m,1stop,12-01-2022,5784
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,12-01-2022,5848
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,12-01-2022,5848
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,12-01-2022,5912
IndiGo,BOM,DEL,8.55,15.20,6h25m,1stop,12-01-2022,5912
IndiGo,BOM,DEL,17.05,22.50,5h45m,1stop,12-01-2022,5948
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,12-01-2022,6225
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,12-01-2022,6291
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,12-01-2022,6549
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,12-01-2022,6549
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,12-01-2022,7051
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,12-01-2022,7437
Vistara,BOM,DEL,12.10,16.20,4h10m,1stop,12-01-2022,8192
IndiGoVistara,BOM,DEL,11.00,16.45,5h45m,1stop,12-01-2022,7782
GoFirst,BOM,DEL,10.40,17.35,6h55m,1stop,12-01-2022,8661
IndiGoSpiceJet,BOM,DEL,9.00,15.00,6h00m,1stop,12-01-2022,8676
VistaraIndiGo,BOM,DEL,12.15,19.00,6h45m,1stop,12-01-2022,8766
VistaraIndiGo,BOM,DEL,12.15,20.05,7h50m,1stop,12-01-2022,8766
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,12-01-2022,8796
Vistara,BOM,DEL,6.20,12.40,6h20m,1stop,12-01-2022,8796
VistaraIndiGo,BOM,DEL,12.15,16.50,4h35m,1stop,12-01-2022,8814
IndiGoVistara,BOM,DEL,6.35,12.35,6h00m,1stop,12-01-2022,8917
IndiGoAirIndia,BOM,DEL,9.00,16.30,7h30m,1stop,12-01-2022,8950
IndiGoVistara,BOM,DEL,9.00,16.45,7h45m,1stop,12-01-2022,8950
Vistara,BOM,DEL,17.30,23.45,6h15m,1stop,12-01-2022,9448
Vistara,BOM,DEL,16.00,23.45,7h45m,1stop,12-01-2022,9448
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,12-01-2022,9625
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,12-01-2022,9663
IndiGoVistara,BOM,DEL,11.05,16.40,5h35m,1stop,12-01-2022,9973
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,12-01-2022,10109
VistaraIndiGo,BOM,DEL,12.10,16.45,4h35m,1stop,12-01-2022,10364
VistaraIndiGo,BOM,DEL,19.20,1.05,5h45m,1stop,12-01-2022,10699
IndiGoVistara,BOM,DEL,17.10,22.50,5h40m,1stop,12-01-2022,11428
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,12-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,12-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,12-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,12-01-2022,16540
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,12-01-2022,29157
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,12-01-2022,29705
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,12-01-2022,29787
SpiceJet,BOM,DEL,11.20,17.35,6h15m,1stop,12-01-2022,31879
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,12-01-2022,31879
SpiceJet,BOM,DEL,15.30,22.10,6h40m,1stop,12-01-2022,32788
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,12-01-2022,136924
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,13-01-2022,5039
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,13-01-2022,5039
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,13-01-2022,5039
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,13-01-2022,5039
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,13-01-2022,5039
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,13-01-2022,5239
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,13-01-2022,5239
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,13-01-2022,5239
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,13-01-2022,5239
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,13-01-2022,5239
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,13-01-2022,5539
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,13-01-2022,5539
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,13-01-2022,5539
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,13-01-2022,5564
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,13-01-2022,6979
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,13-01-2022,3798
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,13-01-2022,3798
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,13-01-2022,3798
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,13-01-2022,4214
IndiGo,BOM,DEL,8.30,10.25,1h55m,direct,13-01-2022,4214
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,13-01-2022,4214
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,13-01-2022,4214
IndiGo,BOM,DEL,7.45,9.50,2h05m,direct,13-01-2022,4214
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,13-01-2022,4214
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,13-01-2022,4214
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,13-01-2022,4214
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,13-01-2022,4214
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,13-01-2022,4214
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,13-01-2022,4214
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,13-01-2022,4413
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,13-01-2022,4413
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,13-01-2022,4413
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,13-01-2022,4413
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,13-01-2022,4413
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,13-01-2022,4587
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,13-01-2022,4587
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,13-01-2022,4587
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,13-01-2022,4627
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,13-01-2022,4627
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,13-01-2022,4627
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,13-01-2022,4627
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,13-01-2022,4627
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,13-01-2022,4884
AirIndia,BOM,DEL,7.00,8.55,1h55m,direct,13-01-2022,5051
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,13-01-2022,4950
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,13-01-2022,4950
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,13-01-2022,4950
AirIndia,BOM,DEL,15.35,19.20,3h45m,direct,13-01-2022,4923
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,13-01-2022,6374
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,13-01-2022,3327
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,13-01-2022,3627
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,13-01-2022,4587
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,13-01-2022,4678
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,13-01-2022,3998
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,13-01-2022,3998
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,13-01-2022,3998
IndiGo,BOM,DEL,11.00,16.10,5h10m,1stop,13-01-2022,4267
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,13-01-2022,4482
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,13-01-2022,5117
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,13-01-2022,5312
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,13-01-2022,5477
IndiGo,BOM,DEL,6.05,10.25,4h20m,1stop,13-01-2022,5477
IndiGo,BOM,DEL,9.00,16.50,7h50m,1stop,13-01-2022,5477
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,13-01-2022,5541
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,13-01-2022,5618
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,13-01-2022,5755
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,13-01-2022,5912
IndiGo,BOM,DEL,8.55,15.20,6h25m,1stop,13-01-2022,5912
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,13-01-2022,6077
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,13-01-2022,6225
IndiGo,BOM,DEL,17.05,22.50,5h45m,1stop,13-01-2022,6270
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,13-01-2022,6549
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,13-01-2022,6549
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,13-01-2022,7051
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,13-01-2022,7437
IndiGoVistara,BOM,DEL,11.00,16.45,5h45m,1stop,13-01-2022,8390
IndiGoSpiceJet,BOM,DEL,9.00,15.00,6h00m,1stop,13-01-2022,8492
IndiGoVistara,BOM,DEL,5.50,11.20,5h30m,1stop,13-01-2022,8625
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,13-01-2022,8796
Vistara,BOM,DEL,6.20,12.40,6h20m,1stop,13-01-2022,8796
VistaraIndiGo,BOM,DEL,12.15,16.50,4h35m,1stop,13-01-2022,8814
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,13-01-2022,8816
Vistara,BOM,DEL,16.00,21.35,5h35m,1stop,13-01-2022,9534
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,13-01-2022,9663
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,13-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,13-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,13-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,13-01-2022,16540
SpiceJet,BOM,DEL,19.50,10.40,14h50m,1stop,13-01-2022,3327
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,13-01-2022,8510
VistaraIndiGo,BOM,DEL,12.15,19.00,6h45m,1stop,13-01-2022,8766
IndiGoAirIndia,BOM,DEL,9.00,16.30,7h30m,1stop,13-01-2022,8766
IndiGoVistara,BOM,DEL,9.00,16.45,7h45m,1stop,13-01-2022,8766
VistaraIndiGo,BOM,DEL,12.15,20.05,7h50m,1stop,13-01-2022,8766
IndiGoVistara,BOM,DEL,6.35,12.35,6h00m,1stop,13-01-2022,10053
IndiGoVistara,BOM,DEL,11.05,16.40,5h35m,1stop,13-01-2022,10951
IndiGoVistara,BOM,DEL,16.55,22.00,5h05m,1stop,13-01-2022,11372
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,13-01-2022,29157
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,13-01-2022,29705
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,13-01-2022,29787
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,13-01-2022,31879
SpiceJet,BOM,DEL,15.30,22.10,6h40m,1stop,13-01-2022,31962
SpiceJet,BOM,DEL,11.15,17.45,6h30m,1stop,13-01-2022,33367
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,13-01-2022,126669
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,14-01-2022,3797
SpiceJet,BOM,DEL,21.45,23.55,2h10m,direct,14-01-2022,3285
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,14-01-2022,3285
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,14-01-2022,3285
IndiGo,BOM,DEL,3.05,5.10,2h05m,direct,14-01-2022,3483
IndiGo,BOM,DEL,20.30,22.35,2h05m,direct,14-01-2022,3483
IndiGo,BOM,DEL,18.30,20.35,2h05m,direct,14-01-2022,3483
IndiGo,BOM,DEL,22.20,0.25,2h05m,direct,14-01-2022,3483
IndiGo,BOM,DEL,6.00,8.10,2h10m,direct,14-01-2022,3483
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,14-01-2022,3285
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,14-01-2022,3797
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,14-01-2022,3797
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,14-01-2022,3798
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,14-01-2022,3798
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,14-01-2022,3798
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,14-01-2022,3798
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,14-01-2022,3798
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,14-01-2022,3798
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,14-01-2022,3798
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,14-01-2022,3798
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,14-01-2022,4214
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,14-01-2022,4214
IndiGo,BOM,DEL,7.45,9.50,2h05m,direct,14-01-2022,4214
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,14-01-2022,4214
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,14-01-2022,4214
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,14-01-2022,4214
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,14-01-2022,4214
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,14-01-2022,4214
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,14-01-2022,4214
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,14-01-2022,4214
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,14-01-2022,4413
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,14-01-2022,4413
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,14-01-2022,4413
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,14-01-2022,4413
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,14-01-2022,4413
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,14-01-2022,4587
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,14-01-2022,4587
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,14-01-2022,4587
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,14-01-2022,4627
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,14-01-2022,4627
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,14-01-2022,4627
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,14-01-2022,4627
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,14-01-2022,4627
AirIndia,BOM,DEL,7.00,8.55,1h55m,direct,14-01-2022,4853
GoFirst,BOM,DEL,12.15,14.30,2h15m,direct,14-01-2022,4515
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,14-01-2022,4950
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,14-01-2022,4950
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,14-01-2022,4950
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,14-01-2022,4950
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,14-01-2022,6059
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,14-01-2022,3327
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,14-01-2022,3627
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,14-01-2022,4587
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,14-01-2022,5312
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,14-01-2022,3998
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,14-01-2022,3998
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,14-01-2022,3998
AirAsiaIndia,BOM,DEL,2.25,10.55,8h30m,1stop,14-01-2022,3998
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,14-01-2022,4482
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,14-01-2022,5312
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,14-01-2022,5312
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,14-01-2022,5312
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,14-01-2022,5312
IndiGo,BOM,DEL,13.45,22.00,8h15m,1stop,14-01-2022,5312
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,14-01-2022,5477
IndiGo,BOM,DEL,6.05,10.25,4h20m,1stop,14-01-2022,5477
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,14-01-2022,5558
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,14-01-2022,5618
IndiGo,BOM,DEL,9.00,16.50,7h50m,1stop,14-01-2022,5765
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,14-01-2022,5912
IndiGo,BOM,DEL,8.55,15.20,6h25m,1stop,14-01-2022,5912
IndiGo,BOM,DEL,17.05,22.50,5h45m,1stop,14-01-2022,5948
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,14-01-2022,6225
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,14-01-2022,6549
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,14-01-2022,6549
IndiGoVistara,BOM,DEL,11.00,16.45,5h45m,1stop,14-01-2022,7290
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,14-01-2022,7437
GoFirst,BOM,DEL,16.10,21.45,5h35m,1stop,14-01-2022,7490
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,14-01-2022,8134
Vistara,BOM,DEL,12.10,16.20,4h10m,1stop,14-01-2022,8192
IndiGoVistara,BOM,DEL,5.50,11.20,5h30m,1stop,14-01-2022,8626
IndiGoSpiceJet,BOM,DEL,9.00,15.00,6h00m,1stop,14-01-2022,8676
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,14-01-2022,8796
Vistara,BOM,DEL,6.20,12.40,6h20m,1stop,14-01-2022,8796
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,14-01-2022,8917
IndiGoVistara,BOM,DEL,6.35,12.35,6h00m,1stop,14-01-2022,9278
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,14-01-2022,9663
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,14-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,14-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,14-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,14-01-2022,16540
SpiceJet,BOM,DEL,19.50,10.40,14h50m,1stop,14-01-2022,3327
IndiGoAirIndia,BOM,DEL,9.00,16.30,7h30m,1stop,14-01-2022,8950
IndiGoVistara,BOM,DEL,9.00,16.45,7h45m,1stop,14-01-2022,8950
VistaraIndiGo,BOM,DEL,12.15,19.00,6h45m,1stop,14-01-2022,9954
VistaraIndiGo,BOM,DEL,12.15,20.05,7h50m,1stop,14-01-2022,9954
IndiGoVistara,BOM,DEL,11.05,16.40,5h35m,1stop,14-01-2022,9973
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,14-01-2022,10747
IndiGoVistara,BOM,DEL,16.55,22.00,5h05m,1stop,14-01-2022,11026
Vistara,BOM,DEL,6.45,13.30,6h45m,1stop,14-01-2022,14076
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,14-01-2022,29157
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,14-01-2022,29705
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,14-01-2022,29787
SpiceJet,BOM,DEL,11.20,17.35,6h15m,1stop,14-01-2022,31879
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,14-01-2022,31879
SpiceJet,BOM,DEL,15.30,22.10,6h40m,1stop,14-01-2022,32375
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,14-01-2022,160108
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,15-01-2022,3797
SpiceJet,BOM,DEL,21.45,23.55,2h10m,direct,15-01-2022,3285
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,15-01-2022,3285
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,15-01-2022,3285
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,15-01-2022,3285
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,15-01-2022,3797
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,15-01-2022,3797
GoFirst,BOM,DEL,16.30,18.35,2h05m,direct,15-01-2022,3798
GoFirst,BOM,DEL,12.30,14.35,2h05m,direct,15-01-2022,3798
GoFirst,BOM,DEL,14.30,16.35,2h05m,direct,15-01-2022,3798
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,15-01-2022,3798
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,15-01-2022,3798
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,15-01-2022,3798
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,15-01-2022,3798
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,15-01-2022,3798
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,15-01-2022,3798
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,15-01-2022,3798
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,15-01-2022,3798
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,15-01-2022,4214
IndiGo,BOM,DEL,8.30,10.25,1h55m,direct,15-01-2022,4214
IndiGo,BOM,DEL,20.30,22.35,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,7.45,9.50,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,18.30,20.35,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,3.05,5.10,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,22.20,0.25,2h05m,direct,15-01-2022,4214
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,15-01-2022,4214
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,15-01-2022,4214
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,15-01-2022,4214
IndiGo,BOM,DEL,6.00,8.10,2h10m,direct,15-01-2022,4214
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,15-01-2022,4214
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,15-01-2022,4214
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,15-01-2022,4214
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,15-01-2022,4415
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,15-01-2022,4415
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,15-01-2022,4415
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,15-01-2022,4415
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,15-01-2022,4415
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,15-01-2022,4415
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,15-01-2022,4587
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,15-01-2022,4587
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,15-01-2022,4587
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,15-01-2022,4629
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,15-01-2022,4629
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,15-01-2022,4629
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,15-01-2022,4629
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,15-01-2022,4629
AirIndia,BOM,DEL,7.00,8.55,1h55m,direct,15-01-2022,4815
GoFirst,BOM,DEL,12.15,14.30,2h15m,direct,15-01-2022,4515
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,15-01-2022,4952
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,15-01-2022,4952
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,15-01-2022,4952
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,15-01-2022,4952
AirIndia,BOM,DEL,15.35,19.20,3h45m,direct,15-01-2022,4923
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,15-01-2022,3327
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,15-01-2022,4587
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,15-01-2022,4678
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,15-01-2022,5312
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,15-01-2022,3998
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,15-01-2022,3998
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,15-01-2022,4046
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,15-01-2022,4482
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,15-01-2022,4626
IndiGo,BOM,DEL,11.00,16.10,5h10m,1stop,15-01-2022,4769
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,15-01-2022,5312
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,15-01-2022,5312
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,15-01-2022,5312
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,15-01-2022,5312
IndiGo,BOM,DEL,13.45,22.00,8h15m,1stop,15-01-2022,5312
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,15-01-2022,5477
